productId,name,category,originalPrice,stock,version
PRD-01075,Bình nước thể thao TH-1075,THE_THAO,3731000.0,606,1
PRD-01076,Khăn quàng cổ TT-1076,THOI_TRANG,3800000.0,20,1
PRD-01077,Quần jean nữ TT-1077,THOI_TRANG,586000.0,367,1
PRD-01078,Bột matcha TP-1078,THUC_PHAM,4545000.0,13,1
PRD-01079,Socola đen TP-1079,THUC_PHAM,4588000.0,495,1
PRD-01080,Máy hút bụi mini GD-1080,GIA_DUNG,4567000.0,291,1
PRD-01081,Thảm yoga TH-1081,THE_THAO,189000.0,163,1
PRD-01082,Giày chạy bộ TH-1082,THE_THAO,693000.0,608,1
PRD-01083,Nồi cơm điện GD-1083,GIA_DUNG,4866000.0,674,1
PRD-01084,Mì ăn liền TP-1084,THUC_PHAM,4269000.0,71,1
PRD-01085,Mì ăn liền TP-1085,THUC_PHAM,1075000.0,484,1
PRD-01086,Mì ăn liền TP-1086,THUC_PHAM,1036000.0,951,1
PRD-01087,Kính bơi TH-1087,THE_THAO,1705000.0,951,1
PRD-01088,Xịt khoáng LD-1088,LAM_DEP,2886000.0,326,1
PRD-01089,Phấn phủ LD-1089,LAM_DEP,2932000.0,998,1
PRD-01090,Son môi LD-1090,LAM_DEP,2089000.0,256,1
PRD-01091,Phấn phủ LD-1091,LAM_DEP,1735000.0,843,1
PRD-01092,Bình nước thể thao TH-1092,THE_THAO,1541000.0,340,1
PRD-01093,Pin sạc AA DT-1093,DIEN_TU,2917000.0,349,1
PRD-01094,Bột matcha TP-1094,THUC_PHAM,3161000.0,383,1
PRD-01095,Quạt điện GD-1095,GIA_DUNG,4991000.0,993,1
PRD-01096,Quần jean nữ TT-1096,THOI_TRANG,3885000.0,275,1
PRD-01097,Kem dưỡng ẩm LD-1097,LAM_DEP,2421000.0,650,1
PRD-01098,Đồng hồ thời trang TT-1098,THOI_TRANG,4303000.0,818,1
PRD-01099,Đồng hồ thời trang TT-1099,THOI_TRANG,4794000.0,708,1
PRD-01100,Sandal đế bằng TT-1100,THOI_TRANG,4111000.0,50,1
PRD-01101,Mũ lưỡi trai TT-1101,THOI_TRANG,3088000.0,378,1
PRD-01102,Găng tay gym TH-1102,THE_THAO,1706000.0,689,1
PRD-01103,Bánh tráng cuốn TP-1103,THUC_PHAM,4793000.0,313,1
PRD-01104,Bộ cọ trang điểm LD-1104,LAM_DEP,3625000.0,792,1
PRD-01105,Dầu gội thảo dược LD-1105,LAM_DEP,1601000.0,634,1
PRD-01106,Quần jean nữ TT-1106,THOI_TRANG,682000.0,585,1
PRD-01107,Kem nền LD-1107,LAM_DEP,4622000.0,595,1
PRD-01108,Áo thun nam TT-1108,THOI_TRANG,4273000.0,933,1
PRD-01109,Quần jogger TT-1109,THOI_TRANG,155000.0,889,1
PRD-01110,Mặt nạ dưỡng da LD-1110,LAM_DEP,4989000.0,842,1
PRD-01111,Xịt khoáng LD-1111,LAM_DEP,4168000.0,836,1
PRD-01112,Quạt mini USB DT-1112,DIEN_TU,431000.0,502,1
PRD-01113,Ốp lưng điện thoại DT-1113,DIEN_TU,3780000.0,656,1
PRD-01114,Dầu gội thảo dược LD-1114,LAM_DEP,3927000.0,30,1
PRD-01115,Ba lô leo núi TH-1115,THE_THAO,4779000.0,312,1
PRD-01116,Kính mát TT-1116,THOI_TRANG,2963000.0,605,1
PRD-01117,Vợt cầu lông TH-1117,THE_THAO,3897000.0,285,1
PRD-01118,Dây nhảy TH-1118,THE_THAO,4432000.0,616,1
PRD-01119,Áo khoác gió TT-1119,THOI_TRANG,147000.0,82,1
PRD-01120,Hạt điều rang muối TP-1120,THUC_PHAM,4699000.0,448,1
PRD-01121,Khô bò miếng TP-1121,THUC_PHAM,2094000.0,796,1
PRD-01122,Nồi cơm điện GD-1122,GIA_DUNG,2903000.0,654,1
PRD-01123,Kem dưỡng ẩm LD-1123,LAM_DEP,859000.0,510,1
PRD-01124,Đồng hồ thông minh DT-1124,DIEN_TU,4101000.0,829,1
PRD-01125,Dầu gội thảo dược LD-1125,LAM_DEP,2815000.0,817,1
PRD-01126,Váy liền TT-1126,THOI_TRANG,2957000.0,282,1
PRD-01127,Giá treo quần áo GD-1127,GIA_DUNG,334000.0,935,1
PRD-01128,Máy xay sinh tố GD-1128,GIA_DUNG,4194000.0,207,1
PRD-01129,Đồng hồ thời trang TT-1129,THOI_TRANG,2192000.0,521,1
PRD-01130,Mật ong nguyên chất TP-1130,THUC_PHAM,3049000.0,824,1
PRD-01131,Giày sneaker TT-1131,THOI_TRANG,3085000.0,174,1
PRD-01132,Gối ngủ GD-1132,GIA_DUNG,3331000.0,412,1
PRD-01133,Ốp lưng điện thoại DT-1133,DIEN_TU,658000.0,555,1
PRD-01134,Đèn LED trang trí GD-1134,GIA_DUNG,2875000.0,901,1
PRD-01135,Balo thời trang TT-1135,THOI_TRANG,4686000.0,862,1
PRD-01136,Kem nền LD-1136,LAM_DEP,3989000.0,545,1
PRD-01137,Áo sơ mi TT-1137,THOI_TRANG,2641000.0,803,1
PRD-01138,Socola đen TP-1138,THUC_PHAM,2000000.0,50,1
PRD-01139,Kính bơi TH-1139,THE_THAO,2359000.0,641,1
PRD-01140,Áo thun nam TT-1140,THOI_TRANG,2058000.0,859,1
PRD-01141,Bột matcha TP-1141,THUC_PHAM,3873000.0,704,1
PRD-01142,Áo khoác gió TT-1142,THOI_TRANG,3328000.0,26,1
PRD-01143,Bóng rổ TH-1143,THE_THAO,250000.0,771,1
PRD-01144,Socola đen TP-1144,THUC_PHAM,3272000.0,152,1
PRD-01145,Ấm siêu tốc GD-1145,GIA_DUNG,1166000.0,319,1
PRD-01146,Sạc dự phòng DT-1146,DIEN_TU,4528000.0,325,1
PRD-01147,Chảo chống dính GD-1147,GIA_DUNG,1327000.0,308,1
PRD-01148,Túi xách da TT-1148,THOI_TRANG,4593000.0,581,1
PRD-01149,Giá treo quần áo GD-1149,GIA_DUNG,3222000.0,767,1
PRD-01150,Đèn LED bàn DT-1150,DIEN_TU,4304000.0,102,1
PRD-01151,Mũ lưỡi trai TT-1151,THOI_TRANG,1662000.0,603,1
PRD-01152,Mì ăn liền TP-1152,THUC_PHAM,2081000.0,753,1
PRD-01153,Tương ớt TP-1153,THUC_PHAM,2910000.0,541,1
PRD-01154,Sữa rửa mặt LD-1154,LAM_DEP,1705000.0,564,1
PRD-01155,Đèn LED bàn DT-1155,DIEN_TU,1514000.0,95,1
PRD-01156,Khô bò miếng TP-1156,THUC_PHAM,2122000.0,775,1
PRD-01157,Tinh dầu dưỡng tóc LD-1157,LAM_DEP,233000.0,834,1
PRD-01158,Vớ cotton TT-1158,THOI_TRANG,2143000.0,139,1
PRD-01159,Quần thể thao TH-1159,THE_THAO,2576000.0,513,1
PRD-01160,Trà xanh hữu cơ TP-1160,THUC_PHAM,3099000.0,763,1
PRD-01161,Chuột gaming DT-1161,DIEN_TU,1071000.0,815,1
PRD-01162,Kẹo dừa Bến Tre TP-1162,THUC_PHAM,428000.0,693,1
PRD-01163,Máy sấy tóc GD-1163,GIA_DUNG,1318000.0,726,1
PRD-01164,Bóng rổ TH-1164,THE_THAO,3163000.0,36,1
PRD-01165,Tai nghe Bluetooth DT-1165,DIEN_TU,2482000.0,675,1
PRD-01166,Quạt điện GD-1166,GIA_DUNG,288000.0,839,1
PRD-01167,Áo hoodie TT-1167,THOI_TRANG,1632000.0,356,1
PRD-01168,Vợt cầu lông TH-1168,THE_THAO,1855000.0,673,1
PRD-01169,Bình nước thể thao TH-1169,THE_THAO,469000.0,492,1
PRD-01170,Hộp đựng thực phẩm GD-1170,GIA_DUNG,3121000.0,190,1
PRD-01171,Ba lô leo núi TH-1171,THE_THAO,3992000.0,136,1
PRD-01172,Vợt cầu lông TH-1172,THE_THAO,3492000.0,830,1
PRD-01173,Bột matcha TP-1173,THUC_PHAM,2337000.0,302,1
PRD-01174,Bộ dao nhà bếp GD-1174,GIA_DUNG,208000.0,621,1
PRD-01175,Chuột gaming DT-1175,DIEN_TU,1480000.0,557,1
PRD-01176,Nón bucket TT-1176,THOI_TRANG,4300000.0,82,1
PRD-01177,Chuột gaming DT-1177,DIEN_TU,4292000.0,15,1
PRD-01178,Đai bảo vệ đầu gối TH-1178,THE_THAO,1445000.0,713,1
PRD-01179,Bóng bàn TH-1179,THE_THAO,2019000.0,199,1
PRD-01180,Giày cao gót TT-1180,THOI_TRANG,3225000.0,809,1
PRD-01181,Sandal đế bằng TT-1181,THOI_TRANG,4401000.0,728,1
PRD-01182,Khô bò miếng TP-1182,THUC_PHAM,3796000.0,961,1
PRD-01183,Mặt nạ dưỡng da LD-1183,LAM_DEP,1145000.0,58,1
PRD-01184,Đồng hồ thông minh DT-1184,DIEN_TU,627000.0,446,1
PRD-01185,Socola đen TP-1185,THUC_PHAM,3339000.0,747,1
PRD-01186,Cà phê Arabica TP-1186,THUC_PHAM,2914000.0,559,1
PRD-01187,Serum vitamin C LD-1187,LAM_DEP,3585000.0,670,1
PRD-01188,Thảm yoga TH-1188,THE_THAO,2440000.0,474,1
PRD-01189,Vớ cotton TT-1189,THOI_TRANG,4153000.0,926,1
PRD-01190,Camera hành trình DT-1190,DIEN_TU,2519000.0,266,1
PRD-01191,Camera hành trình DT-1191,DIEN_TU,856000.0,374,1
PRD-01192,Dây nhảy TH-1192,THE_THAO,3829000.0,922,1
PRD-01193,Áo thun nam TT-1193,THOI_TRANG,4344000.0,820,1
PRD-01194,Máy xay sinh tố GD-1194,GIA_DUNG,3864000.0,284,1
PRD-01195,Mũ bơi TH-1195,THE_THAO,2086000.0,536,1
PRD-01196,Serum vitamin C LD-1196,LAM_DEP,2941000.0,719,1
PRD-01197,Dây nhảy TH-1197,THE_THAO,3590000.0,882,1
PRD-01198,Giày sneaker TT-1198,THOI_TRANG,2672000.0,165,1
PRD-01199,Giày cao gót TT-1199,THOI_TRANG,3356000.0,72,1
PRD-01200,Son môi LD-1200,LAM_DEP,3172000.0,568,1
PRD-01201,Bộ dao nhà bếp GD-1201,GIA_DUNG,4598000.0,612,1
PRD-01202,Bình giữ nhiệt GD-1202,GIA_DUNG,2821000.0,139,1
PRD-01203,Mặt nạ dưỡng da LD-1203,LAM_DEP,4244000.0,895,1
PRD-01204,Camera hành trình DT-1204,DIEN_TU,1439000.0,976,1
PRD-01205,Áo thun nam TT-1205,THOI_TRANG,896000.0,555,1
PRD-01206,Bộ dao nhà bếp GD-1206,GIA_DUNG,3682000.0,696,1
PRD-01207,Quần jean nữ TT-1207,THOI_TRANG,1034000.0,464,1
PRD-01208,Sữa rửa mặt LD-1208,LAM_DEP,1286000.0,892,1
PRD-01209,Kính mát TT-1209,THOI_TRANG,4537000.0,442,1
PRD-01210,Đèn LED trang trí GD-1210,GIA_DUNG,1100000.0,374,1
PRD-01211,Thảm yoga TH-1211,THE_THAO,4874000.0,886,1
PRD-01212,Thớt gỗ GD-1212,GIA_DUNG,1479000.0,503,1
PRD-01213,Khô bò miếng TP-1213,THUC_PHAM,4202000.0,998,1
PRD-01214,Găng tay gym TH-1214,THE_THAO,2449000.0,69,1
PRD-01215,Bộ chăn ga GD-1215,GIA_DUNG,3691000.0,717,1
PRD-01216,Nồi cơm điện GD-1216,GIA_DUNG,1049000.0,707,1
PRD-01217,Quần jean nữ TT-1217,THOI_TRANG,4819000.0,253,1
PRD-01218,Chuông cửa thông minh DT-1218,DIEN_TU,2043000.0,537,1
PRD-01219,Sữa rửa mặt LD-1219,LAM_DEP,2619000.0,745,1
PRD-01220,Kính bơi TH-1220,THE_THAO,4699000.0,588,1
PRD-01221,Mũ lưỡi trai TT-1221,THOI_TRANG,4461000.0,877,1
PRD-01222,Bánh pía TP-1222,THUC_PHAM,1735000.0,323,1
PRD-01223,Bánh pía TP-1223,THUC_PHAM,309000.0,835,1
PRD-01224,Mũ bơi TH-1224,THE_THAO,3494000.0,288,1
PRD-01225,Đồng hồ thông minh DT-1225,DIEN_TU,4075000.0,554,1
PRD-01226,Ba lô leo núi TH-1226,THE_THAO,4588000.0,993,1
PRD-01227,Nước mắm truyền thống TP-1227,THUC_PHAM,4172000.0,599,1
PRD-01228,Rèm cửa GD-1228,GIA_DUNG,4142000.0,311,1
PRD-01229,Kem nền LD-1229,LAM_DEP,4088000.0,523,1
PRD-01230,Bàn phím cơ DT-1230,DIEN_TU,1053000.0,619,1
PRD-01231,Gối ngủ GD-1231,GIA_DUNG,3288000.0,314,1
PRD-01232,Giá treo quần áo GD-1232,GIA_DUNG,3472000.0,333,1
PRD-01233,Chuột gaming DT-1233,DIEN_TU,1085000.0,386,1
PRD-01234,Vớ cotton TT-1234,THOI_TRANG,4711000.0,53,1
PRD-01235,Máy hút bụi mini GD-1235,GIA_DUNG,4050000.0,986,1
PRD-01236,Quần short TT-1236,THOI_TRANG,291000.0,471,1
PRD-01237,Pin sạc AA DT-1237,DIEN_TU,2816000.0,904,1
PRD-01238,Tẩy trang LD-1238,LAM_DEP,4810000.0,801,1
PRD-01239,Quần thể thao TH-1239,THE_THAO,411000.0,880,1
PRD-01240,Quạt điện GD-1240,GIA_DUNG,1810000.0,577,1
PRD-01241,Webcam HD DT-1241,DIEN_TU,4618000.0,258,1
PRD-01242,Mũ bơi TH-1242,THE_THAO,398000.0,79,1
PRD-01243,Bột matcha TP-1243,THUC_PHAM,4451000.0,932,1
PRD-01244,Bóng bàn TH-1244,THE_THAO,4112000.0,181,1
PRD-01245,Mascara LD-1245,LAM_DEP,2941000.0,319,1
PRD-01246,Chảo chống dính GD-1246,GIA_DUNG,1522000.0,887,1
PRD-01247,Mascara LD-1247,LAM_DEP,362000.0,667,1
PRD-01248,Quạt điện GD-1248,GIA_DUNG,3263000.0,644,1
PRD-01249,Chuột gaming DT-1249,DIEN_TU,1135000.0,224,1
PRD-01250,Sữa tắm LD-1250,LAM_DEP,1605000.0,676,1
PRD-01251,Camera hành trình DT-1251,DIEN_TU,2659000.0,529,1
PRD-01252,Thảm yoga TH-1252,THE_THAO,4514000.0,75,1
PRD-01253,Quạt mini USB DT-1253,DIEN_TU,3933000.0,575,1
PRD-01254,Mascara LD-1254,LAM_DEP,1270000.0,581,1
PRD-01255,Quần jean nữ TT-1255,THOI_TRANG,1308000.0,484,1
PRD-01256,Quần jean nữ TT-1256,THOI_TRANG,1873000.0,981,1
PRD-01257,Nồi cơm điện GD-1257,GIA_DUNG,2427000.0,731,1
PRD-01258,Khô bò miếng TP-1258,THUC_PHAM,1850000.0,713,1
PRD-01259,Tạ tay 5kg TH-1259,THE_THAO,1932000.0,374,1
PRD-01260,Kem dưỡng ẩm LD-1260,LAM_DEP,4715000.0,95,1
PRD-01261,Pin sạc AA DT-1261,DIEN_TU,2360000.0,421,1
PRD-01262,Đồng hồ thời trang TT-1262,THOI_TRANG,1819000.0,402,1
PRD-01263,Mật ong nguyên chất TP-1263,THUC_PHAM,4907000.0,247,1
PRD-01264,Áo thể thao TH-1264,THE_THAO,280000.0,233,1
PRD-01265,Máy sấy tóc GD-1265,GIA_DUNG,3665000.0,301,1
PRD-01266,Bộ dao nhà bếp GD-1266,GIA_DUNG,404000.0,693,1
PRD-01267,Bộ dao nhà bếp GD-1267,GIA_DUNG,971000.0,488,1
PRD-01268,Kem chống nắng LD-1268,LAM_DEP,2860000.0,645,1
PRD-01269,Vợt cầu lông TH-1269,THE_THAO,4072000.0,42,1
PRD-01270,Son môi LD-1270,LAM_DEP,3780000.0,724,1
PRD-01271,Ấm siêu tốc GD-1271,GIA_DUNG,1684000.0,620,1
PRD-01272,Trái cây sấy TP-1272,THUC_PHAM,3546000.0,417,1
PRD-01273,Đèn LED trang trí GD-1273,GIA_DUNG,1773000.0,615,1
PRD-01274,Máy hút bụi mini GD-1274,GIA_DUNG,3258000.0,494,1
PRD-01275,Bộ dao nhà bếp GD-1275,GIA_DUNG,2524000.0,196,1
PRD-01276,Phấn phủ LD-1276,LAM_DEP,3808000.0,581,1
PRD-01277,Đèn LED bàn DT-1277,DIEN_TU,1638000.0,621,1
PRD-01278,Chảo chống dính GD-1278,GIA_DUNG,1058000.0,933,1
PRD-01279,Ổ cứng SSD DT-1279,DIEN_TU,4600000.0,397,1
PRD-01280,Sữa tắm LD-1280,LAM_DEP,2974000.0,865,1
PRD-01281,Socola đen TP-1281,THUC_PHAM,859000.0,307,1
PRD-01282,Hạt điều rang muối TP-1282,THUC_PHAM,1759000.0,466,1
PRD-01283,Bột matcha TP-1283,THUC_PHAM,2178000.0,531,1
PRD-01284,Son môi LD-1284,LAM_DEP,4308000.0,881,1
PRD-01285,Dây nhảy TH-1285,THE_THAO,3671000.0,652,1
PRD-01286,USB 64GB DT-1286,DIEN_TU,1821000.0,708,1
PRD-01287,Dầu gội thảo dược LD-1287,LAM_DEP,2869000.0,128,1
PRD-01288,Bóng đá TH-1288,THE_THAO,3322000.0,880,1
PRD-01289,Bóng bàn TH-1289,THE_THAO,2368000.0,262,1
PRD-01290,Hạt điều rang muối TP-1290,THUC_PHAM,2477000.0,650,1
PRD-01291,Bánh pía TP-1291,THUC_PHAM,467000.0,712,1
PRD-01292,Mũ bơi TH-1292,THE_THAO,1703000.0,608,1
PRD-01293,Kính bơi TH-1293,THE_THAO,4218000.0,38,1
PRD-01294,Hub USB-C DT-1294,DIEN_TU,3261000.0,605,1
PRD-01295,Kem dưỡng ẩm LD-1295,LAM_DEP,4033000.0,350,1
PRD-01296,Áo sơ mi TT-1296,THOI_TRANG,4217000.0,888,1
PRD-01297,Kem nền LD-1297,LAM_DEP,1099000.0,70,1
PRD-01298,Đèn LED bàn DT-1298,DIEN_TU,2900000.0,983,1
PRD-01299,Socola đen TP-1299,THUC_PHAM,3451000.0,252,1
PRD-01300,Trái cây sấy TP-1300,THUC_PHAM,1229000.0,883,1
PRD-01301,Mascara LD-1301,LAM_DEP,2230000.0,469,1
PRD-01302,Mặt nạ dưỡng da LD-1302,LAM_DEP,4885000.0,166,1
PRD-01303,Quần jean nữ TT-1303,THOI_TRANG,388000.0,506,1
PRD-01304,Nón bucket TT-1304,THOI_TRANG,3576000.0,698,1
PRD-01305,Khăn quàng cổ TT-1305,THOI_TRANG,3924000.0,104,1
PRD-01306,Quạt điện GD-1306,GIA_DUNG,3821000.0,251,1
PRD-01307,Quạt mini USB DT-1307,DIEN_TU,1151000.0,21,1
PRD-01308,Tương ớt TP-1308,THUC_PHAM,1259000.0,92,1
PRD-01309,Quạt điện GD-1309,GIA_DUNG,1509000.0,819,1
PRD-01310,Túi xách da TT-1310,THOI_TRANG,1074000.0,946,1
PRD-01311,Chảo chống dính GD-1311,GIA_DUNG,3285000.0,856,1
PRD-01312,Bột matcha TP-1312,THUC_PHAM,3069000.0,127,1
PRD-01313,Loa di động DT-1313,DIEN_TU,1708000.0,25,1
PRD-01314,Áo khoác gió TT-1314,THOI_TRANG,2798000.0,225,1
PRD-01315,Bánh pía TP-1315,THUC_PHAM,147000.0,374,1
PRD-01316,Nón bucket TT-1316,THOI_TRANG,4602000.0,199,1
PRD-01317,Adapter WiFi DT-1317,DIEN_TU,3874000.0,403,1
PRD-01318,Ba lô leo núi TH-1318,THE_THAO,3432000.0,78,1
PRD-01319,Sữa rửa mặt LD-1319,LAM_DEP,2971000.0,745,1
PRD-01320,Thắt lưng da TT-1320,THOI_TRANG,4410000.0,855,1
PRD-01321,Bàn phím cơ DT-1321,DIEN_TU,2872000.0,925,1
PRD-01322,Dầu gội thảo dược LD-1322,LAM_DEP,3203000.0,73,1
PRD-01323,Nước mắm truyền thống TP-1323,THUC_PHAM,4527000.0,881,1
PRD-01324,Tương ớt TP-1324,THUC_PHAM,4641000.0,950,1
PRD-01325,Chuông cửa thông minh DT-1325,DIEN_TU,977000.0,323,1
PRD-01326,Xịt khoáng LD-1326,LAM_DEP,2221000.0,53,1
PRD-01327,Bình giữ nhiệt GD-1327,GIA_DUNG,829000.0,656,1
PRD-01328,Son môi LD-1328,LAM_DEP,1781000.0,753,1
PRD-01329,Bình giữ nhiệt GD-1329,GIA_DUNG,1236000.0,958,1
PRD-01330,Nồi cơm điện GD-1330,GIA_DUNG,3955000.0,600,1
PRD-01331,Socola đen TP-1331,THUC_PHAM,2084000.0,751,1
PRD-01332,Sữa hạt TP-1332,THUC_PHAM,3750000.0,180,1
PRD-01333,Kính bơi TH-1333,THE_THAO,2102000.0,891,1
PRD-01334,Đồng hồ thời trang TT-1334,THOI_TRANG,2622000.0,341,1
PRD-01335,Đồng hồ thời trang TT-1335,THOI_TRANG,1325000.0,239,1
PRD-01336,Bình nước thể thao TH-1336,THE_THAO,4553000.0,49,1
PRD-01337,Bóng rổ TH-1337,THE_THAO,2071000.0,232,1
PRD-01338,Trái cây sấy TP-1338,THUC_PHAM,3173000.0,824,1
PRD-01339,Đồng hồ thời trang TT-1339,THOI_TRANG,401000.0,16,1
PRD-01340,Socola đen TP-1340,THUC_PHAM,2594000.0,831,1
PRD-01341,Thảm yoga TH-1341,THE_THAO,3321000.0,681,1
PRD-01342,Phấn phủ LD-1342,LAM_DEP,4389000.0,65,1
PRD-01343,Ba lô leo núi TH-1343,THE_THAO,3091000.0,791,1
PRD-01344,Bóng rổ TH-1344,THE_THAO,2669000.0,127,1
PRD-01345,Serum vitamin C LD-1345,LAM_DEP,3442000.0,413,1
PRD-01346,Ổ cắm thông minh DT-1346,DIEN_TU,2175000.0,281,1
PRD-01347,Serum vitamin C LD-1347,LAM_DEP,4903000.0,243,1
PRD-01348,Màn hình LED DT-1348,DIEN_TU,2979000.0,294,1
PRD-01349,USB 64GB DT-1349,DIEN_TU,2626000.0,473,1
PRD-01350,Ấm siêu tốc GD-1350,GIA_DUNG,2930000.0,462,1
PRD-01351,Webcam HD DT-1351,DIEN_TU,3233000.0,107,1
PRD-01352,Nước hoa LD-1352,LAM_DEP,4377000.0,163,1
PRD-01353,Khăn quàng cổ TT-1353,THOI_TRANG,1109000.0,67,1
PRD-01354,Mật ong nguyên chất TP-1354,THUC_PHAM,2800000.0,618,1
PRD-01355,Bánh pía TP-1355,THUC_PHAM,3406000.0,216,1
PRD-01356,Sữa tắm LD-1356,LAM_DEP,2798000.0,988,1
PRD-01357,Bộ dao nhà bếp GD-1357,GIA_DUNG,3086000.0,986,1
PRD-01358,Bình giữ nhiệt GD-1358,GIA_DUNG,3622000.0,680,1
PRD-01359,Ấm siêu tốc GD-1359,GIA_DUNG,4411000.0,683,1
PRD-01360,Ốp lưng điện thoại DT-1360,DIEN_TU,997000.0,967,1
PRD-01361,Quần jean nữ TT-1361,THOI_TRANG,986000.0,48,1
PRD-01362,Mì ăn liền TP-1362,THUC_PHAM,1470000.0,399,1
PRD-01363,Máy hút bụi mini GD-1363,GIA_DUNG,4326000.0,193,1
PRD-01364,Xịt khoáng LD-1364,LAM_DEP,1645000.0,49,1
PRD-01365,Balo thời trang TT-1365,THOI_TRANG,850000.0,718,1
PRD-01366,Giày sneaker TT-1366,THOI_TRANG,986000.0,468,1
PRD-01367,Kẹo dừa Bến Tre TP-1367,THUC_PHAM,355000.0,345,1
PRD-01368,Trà xanh hữu cơ TP-1368,THUC_PHAM,381000.0,414,1
PRD-01369,Sữa tắm LD-1369,LAM_DEP,412000.0,319,1
PRD-01370,Hộp đựng thực phẩm GD-1370,GIA_DUNG,2642000.0,252,1
PRD-01371,Sữa tắm LD-1371,LAM_DEP,3214000.0,876,1
PRD-01372,Mật ong nguyên chất TP-1372,THUC_PHAM,1598000.0,622,1
PRD-01373,Máy xay sinh tố GD-1373,GIA_DUNG,4139000.0,895,1
PRD-01374,Quần short TT-1374,THOI_TRANG,3769000.0,498,1
PRD-01375,Xịt khoáng LD-1375,LAM_DEP,1378000.0,874,1
PRD-01376,Bộ cọ trang điểm LD-1376,LAM_DEP,975000.0,547,1
PRD-01377,Quần thể thao TH-1377,THE_THAO,2367000.0,97,1
PRD-01378,Chảo chống dính GD-1378,GIA_DUNG,3371000.0,336,1
PRD-01379,Adapter WiFi DT-1379,DIEN_TU,3745000.0,299,1
PRD-01380,Bình nước thể thao TH-1380,THE_THAO,3205000.0,46,1
PRD-01381,Giá treo quần áo GD-1381,GIA_DUNG,102000.0,932,1
PRD-01382,Áo thun nam TT-1382,THOI_TRANG,1056000.0,433,1
PRD-01383,Webcam HD DT-1383,DIEN_TU,616000.0,936,1
PRD-01384,Bóng rổ TH-1384,THE_THAO,1310000.0,672,1
PRD-01385,Áo hoodie TT-1385,THOI_TRANG,4085000.0,285,1
PRD-01386,Máy xay sinh tố GD-1386,GIA_DUNG,1921000.0,707,1
PRD-01387,Hub USB-C DT-1387,DIEN_TU,3811000.0,808,1
PRD-01388,Xịt khoáng LD-1388,LAM_DEP,2583000.0,943,1
PRD-01389,Kem dưỡng ẩm LD-1389,LAM_DEP,3085000.0,793,1
PRD-01390,Chảo chống dính GD-1390,GIA_DUNG,703000.0,905,1
PRD-01391,Áo hoodie TT-1391,THOI_TRANG,2816000.0,411,1
PRD-01392,Tinh dầu dưỡng tóc LD-1392,LAM_DEP,3978000.0,92,1
PRD-01393,Mật ong nguyên chất TP-1393,THUC_PHAM,3499000.0,758,1
PRD-01394,Mặt nạ dưỡng da LD-1394,LAM_DEP,372000.0,976,1
PRD-01395,Kem dưỡng ẩm LD-1395,LAM_DEP,1473000.0,811,1
PRD-01396,Bánh tráng cuốn TP-1396,THUC_PHAM,1459000.0,458,1
PRD-01397,Bóng rổ TH-1397,THE_THAO,4504000.0,243,1
PRD-01398,Loa di động DT-1398,DIEN_TU,4100000.0,927,1
PRD-01399,Ốp lưng điện thoại DT-1399,DIEN_TU,3948000.0,636,1
PRD-01400,Dầu gội thảo dược LD-1400,LAM_DEP,3303000.0,190,1
PRD-01401,Bóng rổ TH-1401,THE_THAO,2707000.0,264,1
PRD-01402,Bộ dao nhà bếp GD-1402,GIA_DUNG,920000.0,981,1
PRD-01403,Bột matcha TP-1403,THUC_PHAM,172000.0,103,1
PRD-01404,Bình nước thể thao TH-1404,THE_THAO,3633000.0,235,1
PRD-01405,Trái cây sấy TP-1405,THUC_PHAM,3836000.0,517,1
PRD-01406,Mặt nạ dưỡng da LD-1406,LAM_DEP,421000.0,609,1
PRD-01407,Bàn phím cơ DT-1407,DIEN_TU,2885000.0,186,1
PRD-01408,Xịt khoáng LD-1408,LAM_DEP,3527000.0,365,1
PRD-01409,Serum vitamin C LD-1409,LAM_DEP,4577000.0,845,1
PRD-01410,Bộ cọ trang điểm LD-1410,LAM_DEP,4456000.0,727,1
PRD-01411,Máy xay sinh tố GD-1411,GIA_DUNG,4634000.0,280,1
PRD-01412,Đèn LED bàn DT-1412,DIEN_TU,2317000.0,95,1
PRD-01413,Bánh pía TP-1413,THUC_PHAM,800000.0,470,1
PRD-01414,Nước mắm truyền thống TP-1414,THUC_PHAM,1948000.0,82,1
PRD-01415,Trà xanh hữu cơ TP-1415,THUC_PHAM,3272000.0,405,1
PRD-01416,Nước mắm truyền thống TP-1416,THUC_PHAM,1253000.0,340,1
PRD-01417,Túi xách da TT-1417,THOI_TRANG,2717000.0,824,1
PRD-01418,Socola đen TP-1418,THUC_PHAM,3054000.0,738,1
PRD-01419,Áo hoodie TT-1419,THOI_TRANG,4279000.0,788,1
PRD-01420,Máy xay sinh tố GD-1420,GIA_DUNG,3951000.0,894,1
PRD-01421,Adapter WiFi DT-1421,DIEN_TU,4015000.0,840,1
PRD-01422,Tẩy trang LD-1422,LAM_DEP,2683000.0,419,1
PRD-01423,Kem nền LD-1423,LAM_DEP,4769000.0,194,1
PRD-01424,Cáp sạc nhanh DT-1424,DIEN_TU,2954000.0,539,1
PRD-01425,Cà phê Arabica TP-1425,THUC_PHAM,864000.0,904,1
PRD-01426,Máy hút bụi mini GD-1426,GIA_DUNG,4308000.0,52,1
PRD-01427,Bình giữ nhiệt GD-1427,GIA_DUNG,4027000.0,843,1
